t_ms,magnitude,coherence,score,fraction,peak_2s,gesture
1787845861409,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845861457,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845861534,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845861618,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845861701,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845861785,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845861867,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845861950,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845862035,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845862117,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845862200,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845862283,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845862367,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845862451,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845862534,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845862616,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845862700,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845862783,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845862867,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845862951,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845863033,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845863116,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845863202,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845863284,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845863368,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845863451,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845863534,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845863621,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845863700,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845863783,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845863868,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845863950,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845864033,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845864118,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845864201,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845864283,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845864367,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845864449,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845864534,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845864616,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845864669,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845864743,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845864826,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845864909,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845864994,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845865075,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845865124,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845865200,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845865286,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845865367,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845865450,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845865534,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845865617,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845865700,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845865784,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845865866,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845865950,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845866035,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845866118,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845866199,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845866284,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845866366,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845866452,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845866534,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845866616,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845866700,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845866784,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845866868,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845866950,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845867034,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845867116,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845867200,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845867291,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845867368,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845867449,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845867533,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845867616,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845867700,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845867750,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845867825,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845867909,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845867993,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845868074,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845868126,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845868202,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845868285,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845868368,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845868449,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845868535,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845868617,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845868699,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845868784,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845868866,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845868949,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845869032,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845869116,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845869199,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845869284,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845869366,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845869451,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845869532,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845869615,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845869700,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845869782,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845869866,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845869949,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845870033,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845870115,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845870198,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845870283,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845870370,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845870449,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845870533,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845870615,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845870700,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845870782,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845870865,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845870950,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845871032,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845871116,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845871198,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845871282,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845871364,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845871448,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845871533,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845871616,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845871697,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845871783,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845871866,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845871950,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845872033,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845872116,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845872200,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845872282,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845872367,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845872449,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845872532,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845872615,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845872699,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845872782,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845872865,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845872949,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845873035,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845873117,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845873199,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845873282,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845873367,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845873449,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845873532,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845873581,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845873657,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845873741,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845873824,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845873907,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845873988,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845874039,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845874115,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845874162,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845874242,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845874325,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845874408,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845874492,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845874575,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845874657,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845874741,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845874823,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845874907,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845874991,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845875075,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845875158,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845875241,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845875324,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845875408,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845875492,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845875576,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845875657,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845875740,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845875829,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845875907,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845875991,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845876074,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845876156,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845876208,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845876283,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845876365,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845876450,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845876532,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845876621,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845876698,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845876782,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845876865,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845876948,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845877031,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845877114,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845877201,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845877282,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845877366,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845877447,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845877530,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845877618,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845877697,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845877782,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845877865,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845877949,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845878031,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845878115,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845878199,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845878281,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845878365,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845878448,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845878531,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845878614,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845878698,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845878781,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845878829,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845878907,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845878993,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845879076,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845879158,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845879241,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845879287,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845879366,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845879447,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845879532,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845879614,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845879699,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845879782,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845879865,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845879948,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845880031,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845880115,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845880199,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845880281,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845880364,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845880448,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845880532,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845880615,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845880698,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845880781,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845880865,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845880947,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845881032,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845881115,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845881198,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845881283,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845881365,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845881450,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845881531,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845881616,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845881699,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845881782,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845881864,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845881947,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845882031,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845882116,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845882198,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845882281,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845882365,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845882447,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845882501,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845882573,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845882657,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845882740,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845882824,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845882907,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845882989,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845883073,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845883157,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845883241,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845883324,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845883407,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845883489,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845883573,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845883656,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845883740,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845883823,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845883906,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845883992,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845884075,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845884157,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845884241,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845884324,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845884407,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845884490,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845884574,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845884657,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845884740,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845884824,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845884907,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845884991,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845885074,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845885123,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845885198,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845885281,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845885364,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845885447,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845885530,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845885580,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845885657,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845885742,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845885824,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845885908,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845885991,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845886072,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845886158,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845886239,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845886323,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845886406,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845886490,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845886572,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845886658,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845886738,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845886822,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845886910,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845886989,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845887075,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845887155,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845887239,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845887321,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845887406,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845887490,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845887574,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845887655,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845887745,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845887823,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845887906,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845887991,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845888071,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845888155,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845888205,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845888281,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845888365,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845888448,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845888530,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845888613,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845888697,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845888781,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845888863,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845888946,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845889030,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845889114,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845889196,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845889280,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845889363,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845889448,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845889531,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845889614,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845889697,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845889779,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845889865,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845889947,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845890032,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845890113,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845890197,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845890281,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845890366,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845890447,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845890530,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845890614,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845890698,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845890780,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845890864,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845890947,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845891030,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845891113,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845891196,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845891281,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845891364,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845891447,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845891535,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845891613,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845891696,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845891779,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845891874,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845891948,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845892029,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845892113,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845892197,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845892286,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845892363,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845892446,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845892530,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845892613,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845892664,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845892738,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845892821,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845892905,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845892990,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845893071,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845893154,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845893238,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845893325,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845893406,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845893491,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845893572,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845893655,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845893738,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845893823,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845893904,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845893987,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845894072,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845894155,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845894238,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845894322,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845894404,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845894488,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845894571,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845894654,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845894737,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845894820,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845894905,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845894988,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845895072,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845895160,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845895239,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845895321,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845895404,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845895489,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845895571,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845895656,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845895741,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845895821,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845895911,0.0000,0.0000,0.0000,0.0000,0.0000,default
